title,datetime,description,like,dislike,channelId
Tập 27: Chuyện có thật ở Biên Hòa - Ngôi nhà và những cái vong || Nguyễn Nguyễn,2020-05-07T17:01:36Z,"Tập 27: Chuyện có thật ở Biên Hòa - Ngôi nhà và những cái vong là những trải nghiệm của một bạn tên là Quân gửi về cho Nguyễn Nguyễn, những sự vụ...",1597,29,UCJ9u5ypf1-qyU61KVH5Sb1Q
Aeon Mall về Biên Hòa đầu tư mà cuối năm 2019 rồi sao chẳng thấy đâu,2019-11-11T09:15:08Z,,18,1,UCQ6lRPKjTx1TvqYz9oHm9Gw
Chuyện Ma Không Bao Giờ Nên Kể Ở Biên Hòa - Phần 1 - Ma Lon Hay Hồn Ma Treo Cổ,2020-04-24T04:00:22Z,Chuyện Ma Không Bao Giờ Nên Kể Ở Biên Hòa - Phần 1 - Ma Lon Hay Hồn Ma Treo Cổ. ☆ Subscribe Đảo Kinh Dị: https://bit.ly/2UL6jsp ☆ Fanpage chính ...,4975,103,UC-s5Ty4IvJNKaPCSEfvH_SA
"Ghé thăm Chợ Biên Hòa, Đồng Nai.",2019-09-04T07:26:09Z,"Ghé thăm Chợ Biên Hòa, Đồng Nai.",57,3,UC1AQ7MnCpdP8wSfWeh9N-4A
&quot;NHỘN NHỊP&quot; phố xá Biên Hòa | Chợ Đồn (Chợ Bửu Hòa) - Cù Lao Phố - Khu ăn chơi | Lang Thang Biên Hòa,2020-04-22T06:37:22Z,,37,1,UCQ6lRPKjTx1TvqYz9oHm9Gw
"Loan &#39;cá&#39; trấn lột, lấy tiền &#39;bảo kê&#39; tiểu thương... số má ra sao ở Biên Hòa?",2020-05-07T04:01:40Z,Việc Công an Đồng Nai vừa bắt Lý Thị Loan (Loan “cá”) tổ chức thu tiền “bảo kê” chỗ bán của tiểu thương đã dấy lên nhiều câu hỏi về vai trò...,192,13,UC47WI-kZXFf0H_f7pvaNCEQ
Xem xong và hãy quyết định hành động của mình nhé mọi người,2020-05-10T23:09:30Z,,467,10,UCzmB7hn91w9YfawCBxiXP2A
"Đeo bám , truy đuổi đối tượng trộm xe ở Biên Hòa lên Q.Gò Vấp và cái kết &quot; Một làn khói trắng &quot;",2020-05-03T08:09:40Z,"Vụ việc này kênh đội đã từng đăng cuối năm ngoái bằng clip cắt từ livetream , clip này được quay bằng camera hành trình gắn trên xe nên rõ ràng hơn...",1313,48,UCzmB7hn91w9YfawCBxiXP2A
Biên Hòa  - Sài Gòn cuối tháng 4 -1975,2019-04-26T04:06:14Z,Tháng Tư nước mất nhà tan Kẻ vui chiến thắng người tan nát lòng.,1079,289,UCcqeYcw1BSJjjfAYXzVpjAg
BIÊN HÒA ĐỒNG NAI : CHA MẸ GIÀ CHĂM 2 CON BỆNH T.ÂM THẦ.N,2019-08-20T05:58:34Z,SỐNG CẦN CÓ MỘT TẤM LÒNG ĐỂ GIÓ CUỐN ĐI ! CHO ĐI LÀ CÒN MÃI ! Xin chào mọi người đến với kênh TIN NÓNG TỪ DÂN ! Link đăng ký ...,2178,271,UCc0KgVjnkHFIef6p74PkNoQ
Nữ Biên Hòa Ngọc Hạ nghe Dương Béo Trả Lời Những Thắc Mắc Của Em sau khi chúng ta trao đổi qua chat,2020-03-27T23:55:14Z,Ủng Hộ; + NGUYỄN TUẤN DƯƠNG + Ngân hàng: Vietcombank + Stk: 0541001691500 + Chi nhánh: Chương Dương Độ Nữ Biên Hòa Ngọc Hạ nghe Dương ...,1044,87,UCvK5-4FLbL7av-twkl6_6cQ
QUẦN NÁT Biên Hòa từ 6g chiều đến 8g tối &quot;MÙA ĐÓNG CỬA&quot; xem như thế nào? | Lang Thang Biên Hòa,2020-03-28T23:00:14Z,,108,5,UCQ6lRPKjTx1TvqYz9oHm9Gw
&quot;Loan Cá&quot; có số má ra sao ở Biên Hòa mà đến nay phải đích thân Phó GĐ CA Đồng Nai chỉ đạo truy bắt?,2020-05-07T07:20:49Z,"""Loan Cá"" có số má ra sao ở Biên Hòa mà đến nay phải đích thân Phó GĐ CA Đồng Nai chỉ đạo truy bắt? Đăng Ký kênh miễn phí để cập nhật video mới...",113,6,UCdFb1d92vV-9-sdmsyxJ5xA
Biên Hòa City bây giờ không thua kém gì Sài Gòn,2019-05-17T07:57:50Z,,37,4,UCQ6lRPKjTx1TvqYz9oHm9Gw
Chồng Loan &quot;cá&quot; cũng đã vào &quot;lò&quot; | ANTC,2020-05-08T11:30:11Z,"ANTC | Mở rộng vụ án băng nhóm bảo kê Loan ""Cá"" (tức Lý Thị Loan) cưỡng đoạt tài sản nhiều tiểu thương ở khu công nghiệp Thạnh Phú, Công an TP Biên...",182,44,UCotkNLf_Y3jfbLWuSFUCSBQ
Gác chắn “đau khổ” ở Biên Hòa dặt dẹo vì dân nhậu hành hạ quá nhiều,2019-08-07T06:21:19Z,"thoisuthanhnien #tinnongthanhnien Gác chắn đường sắt trên đường Võ Thị Sáu (phường Quyết Thắng, thành phố Biên Hòa, tỉnh Đồng Nai) đã trở nên dặt...",1107,32,UCIW9cGgoRuGJnky3K3tbzNg
"[ Tập 474 ] - Chuyện ma ở Biên Hòa,quỷ treo cổ,duyên âm",2018-07-25T16:37:56Z,Kênh MYSU - Thy Thanh Pham https://www.youtube.com/channel/UCLQzP5h6kdHZo7KRxumC_sw Email gởi chuyện : ivythanhthy@gmail.com Facebook ...,3381,234,UCLQzP5h6kdHZo7KRxumC_sw
TÌNH HÌNH ở Biên Hòa những ngày &quot;GHEN CÔ VI&quot; ra sao? | Lang Thang Biên Hòa,2020-03-16T07:15:31Z,,56,3,UCQ6lRPKjTx1TvqYz9oHm9Gw
Biên Hòa - Đồng Nai xưa và nay,2018-11-04T03:57:20Z,Chính thức công bố video mừng đại lễ Biên Hòa - Đồng Nai 320 năm do nhóm bạn trẻ của facebook NGƯỜI ĐỒNG NAI thực hiện. Video luân chuyển giữa ...,150,3,UC6h2t8OqASeak37wEBTgaNw
Phải Lòng Con Gái Bến Tre - Thiên Quang ft. Quỳnh Trang | MV Official | #Stayhome &amp; Sing #Withme,2020-05-12T09:30:02Z,Stayhome & Sing #Withme Ở nhà và cùng hát với nhau nhé (Stay home and sing along) #thienquang #thienquangofficial #thienquangquynhtrang ...,8,0,UCHKcuuAYs3c8n990WeMs-Lw
Kết quả xổ số bến tre hôm nay ngày 12/5/2020 (xo so ben tre hom nay – xs bt),2020-05-12T09:32:55Z,Kết quả xổ số bến tre hôm nay ngày 12/5/2020 (xo so ben tre hom nay – xs bt),1,0,UCU45D-Kunq4ZNbtNF4QzPJg
Phải lòng Con Gái Bến Tre -  Tố My Bolero [Tình Ca Bolero],2016-05-02T13:12:12Z,tomy #phailongcongaibentre Phải lòng Con Gái Bến Tre - Tố My Bolero [Tình Ca Bolero],24154,4312,UCUE5Rq3cl3rUQIjQQdiFcuw
Lên Tiếng Thay Cho Người Đã Khuất - Hương Vị Đồng Quê - Bến Tre - Miền Tây,2020-05-12T05:50:42Z,Hôm nay quý MTQ có gửi về cho Cô Chín những món quà để Cô Chín có chi phí trị bệnh trong những ngày sắp tới. Ông Bà Cô Chú Anh Chị Em có những tấm...,267,19,UCiRABHsSQ2Cevjky3SN6izw
Vùng đất bến tre - bản full #underou #xebiz,2020-05-02T11:46:35Z,,1048,23,UCY2FQ4_EuDyAcLwbV2LU6kw
Những điểm du lịch nổi tiếng ở Bến Tre | Hãy Đến Nơi Cần Đến,2019-03-08T12:28:15Z,"Tổng hợp những địa điểm du lịch nổi tiếng ở Bến Tre, Việt Nam #dulich #bentre #vietnam.",245,16,UCkX18BmQr0ufW9o6_7rrfVQ
Phải Lòng Con Gái Bến Tre -Quỳnh Trang ft Thiên Quang,2017-07-09T21:11:54Z,Phải Lòng Con Gái Bến Tre -Quỳnh Trang ft Thiên Quang Kênh Youtube chính thức của Quỳnh Trang: ...,2410,428,UCQ7DYBMi_Lb9uEgfZ_NLF2g
Bến Tre! Ta Có Em - Jack [ Old Track ],2019-05-28T15:29:59Z,NẾU BẠN THẤY HAY THÌ LIKE VÀ ĐĂNG KÝ KÊNH ỦNG HỘ MÌNH NHÉ! CÓ VẤN ĐỀ VỀ BẢN QUYỀN VUI LÒNG LIÊN HỆ GMAIL : nbien33@gmail.com Bến ...,28058,443,UC8eZu0G6WlbuBTH5GKmsPlw
Vùng Đất Bến Tre Rap ( Srok Treay ) || DOUBLE T [ Nhạc Hot Trend Tik Tok ],2020-05-05T04:07:11Z,Page : https://www.facebook.com/Moon-K-1...,281,5,UC95d9yxu_EpG-moWuEJQnzw
GIÁ MỀM! Phôi mai vàng BẾN TRE 12/5📲 0337823849 A Toàn người miền tây (Mai vàng Quê Dừa),2020-05-12T09:46:46Z,giaphoimai#mai#bentre#xahang#quedua#vang#maivang#maivangbentre#trung#dừa#baogiamaivangbentre#ngay Các bạn có nhu cầu quay cây cảnh liên hệ ...,6,0,UC89efvHs22cxwvX6X9Nnwpw
Phải Lòng Con Gái Bến Tre - Tố My,2018-09-15T01:00:01Z,TốMy #SoloCùngBolero #THVL Mọi đóng góp để chương trình hoàn thiện hơn vui lòng liên hệ: Website: http://www.thvli.vn http://www.thvl.vn Subscribe:...,95,19,UC1q0gjs1QXa7_vz7Z34IwYQ
"Phi Nhung - Phải Lòng Con Gái Bến Tre (Phan Ni Tấn, thơ: Luân Hoán) PBN 55",2018-03-02T02:31:06Z,"phinhung #parisbynight #pbn55 Phi Nhung - Phải Lòng Con Gái Bến Tre (Phan Ni Tấn, thơ: Luân Hoán) Paris By Night 55 - Dưới Ánh Nắng Mặt Trời ©2000 ...",7943,1095,UC7nMrW3baKp0dA5Tz9ulVYQ
CÔNG AN HUYỆN THẠNH PHÚ TỈNH BẾN TRE | THEO CÁC BẠN ĐÚNG QUY TRÌNH CHƯA,2019-10-26T08:13:34Z,Nguồn: FB Áo Cưới Lê Dung Hình như sai quy trình thì phải? Đo đất là nhiệm vụ của Địa chính chứ sao lại CA?Mọi người coi thử ad nói đúng hay sai nhé?Mai.,32,9,UCW0pLGLeNHPap2L1h9c8AXA
Dáng Đứng Bến Tre - Nhạc Trữ Tình Hải Ngoại Chọn Lọc DỄ NGHE DỄ NGỦ,2018-05-19T03:28:25Z,THÚY HÀ GIỌNG CA ĐỂ ĐỜI - Dáng Đứng Bến Tre - Nhạc Trữ Tình Hải Ngoại Chọn Lọc DỄ NGHE DỄ NGỦ ♫ Spotify: https://spoti.fi/2DfGNVS Tổng hợp Album ...,10998,4304,UCwZ2ZaFfTusqV_MGMHUnEsg
Bến Tre muốn mở lại bến phà Rạch Miễu | THDT,2020-01-18T12:38:32Z,"Click Theo dõi (Subscribe) để nhận thông tin tin tức, khoa giáo, giải trí, ẩm thực... đậm chất miền Tây trên kênh Youtube của Truyền hình Đồng Tháp....",268,41,UCDIl_FogyBJAUI3QVyLet8w
Hương Tình Bến Tre (Hà Sơn) - Cẩm Loan Bolero | Video Music,2019-01-31T03:00:03Z,Hương Tình Bến Tre (Hà Sơn) - Cẩm Loan Bolero | Video Music ✓ Cẩm Loan Bolero là kênh Youtube chính thức ca sĩ Cẩm Loan - chuyên các thể loại Ca nhạc ...,2223,264,UC0g5SAmB9c1sJMua9f2Gdwg
Misthy lần đầu cầm trăn và khám phá Bến Tre || THY ƠI MÀY ĐI ĐÂU ĐẤY ???,2019-02-25T12:39:08Z,Link donate: https://tipit.vn/vi/Misthy/ ================================= Cảm ơn các bạn đã xem clip. Hãy SUBSCRIBE và COMMENT để ủng hộ mình ...,12472,192,UCctVE0w6y1AAwx7ueaN7bhg
Ăn Bánh Canh Chị Linh Nấu - @Hương Vị Đồng Quê - Bến Tre - Miền Tây,2020-05-10T23:22:54Z,Hương Vị Đồng Quê mời các bạn cùng theo dõi clip tiếp theo sau khi đi lấy ghe về nhé. Xin cảm ơn Ông Bà Cô Chú Anh Chị rất nhiều.,602,23,UCiRABHsSQ2Cevjky3SN6izw
Đêm Bến Tre - Phim Việt Nam Năm 2002,2016-05-06T18:58:57Z,"Phim do đạo diễn Trần Phương thực hiện Diễn viên: Ngọc Dung, Yến Vy, Hàn Thái Tú, Lê Quang Thanh Tâm, Thương Tính, Hoàng Vân,...",126,40,UC8Cg2xNvd6fTSbd61pDslVA
"Thăm nhà Jack tại Bến Tre, nơi Jack đòi về bán trà sữa",2019-12-30T08:07:30Z,"ihaytv #giaitriihay Giữa lúc scandal về Jack và công ty quản lý vẫn chưa ngã ngũ, Truyền hình báo Thanh Niên đã tìm về Bến Tre, nơi giọng ca Sóng gió sinh...",16081,1006,UCsxov-zCJ5c_u1X9VPZMSCA
ĂN SẬP BUÔN MÊ || Du lịch đến Ban Mê Thuột ăn gì ở đâu ?,2019-02-21T04:45:34Z,"Lần đầu tiên trong đời mình được đi đến Buôn Mê, dù chỉ là 3 ngày ngắn ngủi nhưng thật sự để lai cho mình rất nhiều ấn tượng và kỉ niệm....",1286,63,UCeB29zGi9E5SdtTsUoEnEAg
VỀ QUÊ ĂN TẾT / PHỐ NÚI BUÔN MA THUỘT. 😚,2019-02-26T12:46:06Z,"Phố núi Buôn Ma Thuột, mời mọi người cùng mình la cà xem quê mình có gì thú vị nha . --------------------- S T A Y I N T O U CH Facebook: ...",2357,19,UCKTVLFkzFGM824J2pgvaTQw
